Time;Total_SIF
03.06.2019 12:45;34.27921758
03.06.2019 12:46;56.68720165
03.06.2019 12:46;57.57990062
03.06.2019 12:47;38.35551251
03.06.2019 12:47;40.95483166
03.06.2019 12:48;58.56761866
03.06.2019 12:49;85.33399774
03.06.2019 12:49;66.98357274
03.06.2019 12:50;35.09008318
03.06.2019 12:51;42.45661682
03.06.2019 12:51;41.85442896
03.06.2019 12:52;46.71911754
03.06.2019 12:53;19.1699504
03.06.2019 12:53;13.49429977
03.06.2019 12:54;3.26111136
03.06.2019 12:55;3.463511895
03.06.2019 12:55;4.416394078
03.06.2019 12:56;0.867691806
03.06.2019 12:57;2.1127461
03.06.2019 12:58;0.727108049
03.06.2019 12:58;4.070354955
03.06.2019 12:59;3.106881832
03.06.2019 13:00;3.060632949
03.06.2019 13:01;3.584644864
03.06.2019 13:01;5.711871058
03.06.2019 13:02;5.712834904
03.06.2019 13:03;6.6089204
03.06.2019 13:04;3.614708759
03.06.2019 13:04;3.416513005
03.06.2019 13:05;2.516474395
03.06.2019 13:06;5.160401289
03.06.2019 13:07;3.140344101
03.06.2019 13:07;1.612186988
03.06.2019 13:08;6.209825201
03.06.2019 13:09;5.493198523
03.06.2019 13:10;4.088158993
03.06.2019 13:10;5.602867591
03.06.2019 13:11;6.681600736
03.06.2019 13:12;7.473599533
03.06.2019 13:13;8.685783389
03.06.2019 13:13;4.067862217
03.06.2019 13:14;5.454234356
03.06.2019 13:15;3.796902959
03.06.2019 13:16;5.53166759
03.06.2019 13:17;5.07600853
03.06.2019 13:17;6.004723927
03.06.2019 13:18;5.817702382
03.06.2019 13:19;6.745282664
03.06.2019 13:20;4.675165524
03.06.2019 13:20;5.484904011
03.06.2019 13:21;6.471230669
03.06.2019 13:22;5.857036268
03.06.2019 13:23;6.270024791
03.06.2019 13:23;3.851516268
03.06.2019 13:24;3.179641764
03.06.2019 13:25;5.998855006
03.06.2019 13:26;4.868313676
03.06.2019 13:27;5.025035552
03.06.2019 13:27;3.809455385
03.06.2019 13:28;3.989344566
03.06.2019 13:29;4.157948853
03.06.2019 13:30;3.942185635
03.06.2019 13:30;3.141266228
03.06.2019 13:31;4.752187294
03.06.2019 13:32;3.825201716
03.06.2019 13:33;4.320738386
03.06.2019 13:34;3.646850535
03.06.2019 13:34;2.601585975
03.06.2019 13:35;3.888952499
03.06.2019 13:36;2.096751168
03.06.2019 13:37;3.36416283
03.06.2019 13:37;1.895203675
03.06.2019 13:38;2.793003874
03.06.2019 13:39;3.249200169
03.06.2019 13:40;3.244239894
03.06.2019 13:41;2.695195771
03.06.2019 13:41;3.000830993
03.06.2019 13:42;2.308374568
03.06.2019 13:43;2.169377553
03.06.2019 13:44;2.860988899
03.06.2019 13:45;2.783843726
03.06.2019 13:45;2.689081086
03.06.2019 13:46;1.765838169
03.06.2019 13:47;1.89407764
03.06.2019 13:48;3.398747157
03.06.2019 13:48;3.024624144
03.06.2019 13:49;2.481412821
03.06.2019 13:50;2.663677514
03.06.2019 13:51;2.801541687
03.06.2019 13:52;2.000346462
03.06.2019 13:52;3.568077676
03.06.2019 13:53;3.054027756
03.06.2019 13:54;3.240242262
03.06.2019 13:55;3.075485713
03.06.2019 13:55;2.751096879
03.06.2019 13:56;3.044103055
03.06.2019 13:57;3.480710247
03.06.2019 13:58;3.341660138
03.06.2019 13:59;2.959856505
03.06.2019 13:59;2.615601624
03.06.2019 14:00;2.45640546
03.06.2019 14:01;2.254594902
03.06.2019 14:02;2.469512779
03.06.2019 14:02;0.966378951
03.06.2019 14:03;3.296944246
03.06.2019 14:04;2.746024316
03.06.2019 14:05;1.955949315
03.06.2019 14:06;2.628304453
03.06.2019 14:06;2.661416856
03.06.2019 14:07;3.81614778
03.06.2019 14:08;2.849323968
03.06.2019 14:09;4.320988414
03.06.2019 14:09;3.188835173
03.06.2019 14:10;3.271239745
03.06.2019 14:11;3.019859194
03.06.2019 14:12;3.350705303
03.06.2019 14:12;3.938860516
03.06.2019 14:13;3.530011244
03.06.2019 14:14;3.753679025
03.06.2019 14:15;4.570849236
03.06.2019 14:15;4.773140929
03.06.2019 14:16;2.819341497
03.06.2019 14:17;4.271368246
03.06.2019 14:18;3.897045848
03.06.2019 14:18;3.553091504
03.06.2019 14:19;5.331011247
03.06.2019 14:20;3.097819554
03.06.2019 14:21;1.309513807
03.06.2019 14:21;0.43525901
03.06.2019 14:22;-0.344344976
03.06.2019 14:23;-0.382895415
03.06.2019 14:24;-0.809666835
03.06.2019 14:24;-0.122013263
03.06.2019 14:25;-0.586009183
03.06.2019 14:26;-3.39331761
03.06.2019 14:27;-1.867788837
03.06.2019 14:27;-2.130310752
03.06.2019 14:28;-1.57930411
03.06.2019 14:29;-3.352548963
03.06.2019 14:30;-2.422360274
03.06.2019 14:30;-2.547402815
03.06.2019 14:31;-3.5997566
03.06.2019 14:32;-2.573272484
03.06.2019 14:33;-5.203524601
03.06.2019 14:33;-5.671493421
03.06.2019 14:34;-5.402433414
03.06.2019 14:35;-4.177183597
03.06.2019 14:36;-4.680600955
03.06.2019 14:36;-7.050326634
03.06.2019 14:37;-4.383831893
03.06.2019 14:38;-3.464312294
03.06.2019 14:39;-5.07133797
03.06.2019 14:39;-4.156690331
03.06.2019 14:40;-2.228409851
03.06.2019 14:41;-0.971998482
03.06.2019 14:42;-1.266325178
03.06.2019 14:42;-4.16803205
03.06.2019 14:43;-6.184844997
03.06.2019 14:44;-5.529800381
03.06.2019 14:45;-9.553625412
03.06.2019 14:45;-4.650840503
03.06.2019 14:46;-10.19714067
03.06.2019 14:47;-7.414987618
03.06.2019 14:48;-7.176368886
03.06.2019 14:48;-7.994741958
03.06.2019 14:49;-8.831379211
03.06.2019 14:50;-9.50266037
03.06.2019 14:50;-11.41232241
03.06.2019 14:51;-13.27193031
03.06.2019 14:52;-11.50187526
03.06.2019 14:53;-12.98282515
03.06.2019 14:53;-14.60240703
03.06.2019 14:54;-14.72690423
03.06.2019 14:55;-11.98234858
03.06.2019 14:56;-12.84049746
03.06.2019 14:56;-12.82437681
03.06.2019 14:57;-10.72343607
03.06.2019 14:58;-12.34030891
03.06.2019 14:59;-10.69821019
03.06.2019 14:59;-11.55880432
03.06.2019 15:00;-10.63250709
03.06.2019 15:01;-7.830779702
03.06.2019 15:02;-8.840247876
03.06.2019 15:02;-8.092380403
03.06.2019 15:03;-7.517201645
03.06.2019 15:04;-9.649197637
03.06.2019 15:04;-9.202142944
03.06.2019 15:05;-7.745387259
03.06.2019 15:06;-7.072970896
03.06.2019 15:07;-9.387171878
03.06.2019 15:07;-10.38140762
03.06.2019 15:08;-6.199681012
03.06.2019 15:09;-8.203902445
03.06.2019 15:09;-9.296991776
03.06.2019 15:10;-9.381399949
03.06.2019 15:11;-10.48378565
03.06.2019 15:12;-9.324307101
03.06.2019 15:12;-9.277346253
03.06.2019 15:13;-8.597301262
03.06.2019 15:14;-6.407454871
03.06.2019 15:14;-4.767152146
03.06.2019 15:15;-7.617868141
03.06.2019 15:16;-7.47481426
03.06.2019 15:16;-6.618982328
03.06.2019 15:17;-5.786606774
03.06.2019 15:18;-4.906542123
03.06.2019 15:18;-2.696291723
03.06.2019 15:19;-7.332358328
03.06.2019 15:19;-4.503006475
03.06.2019 15:20;-7.180967498
03.06.2019 15:21;-6.71974122
03.06.2019 15:22;-8.531873442
03.06.2019 15:22;-3.748891298
03.06.2019 15:23;-6.225149227
03.06.2019 15:24;-5.85618405
03.06.2019 15:24;-4.489153434
03.06.2019 15:25;-2.38367198
03.06.2019 15:25;-5.827709206
03.06.2019 15:26;-6.13127345
03.06.2019 15:27;-4.179299573
03.06.2019 15:27;-4.480766036
03.06.2019 15:28;-2.87142122
03.06.2019 15:29;-2.186917862
03.06.2019 15:29;-2.329304421
03.06.2019 15:30;-1.374418513
03.06.2019 15:31;-1.135891321
03.06.2019 15:31;-0.174026026
03.06.2019 15:32;1.969405812
03.06.2019 15:33;0.598844178
03.06.2019 15:33;-0.081413348
03.06.2019 15:34;3.839968124
03.06.2019 15:34;0.71341404
03.06.2019 15:35;4.620262063
03.06.2019 15:36;0.802173961
03.06.2019 15:36;2.969918522
03.06.2019 15:37;4.064677439
03.06.2019 15:38;1.206588137
03.06.2019 15:38;2.029385631
03.06.2019 15:39;2.708004847
03.06.2019 15:40;9.056757099
03.06.2019 15:40;10.80863717
03.06.2019 15:41;12.03511344
03.06.2019 15:41;9.409713764
03.06.2019 15:42;10.52163308
03.06.2019 15:43;9.939149704
03.06.2019 15:43;6.262500738
03.06.2019 15:44;7.211332643
03.06.2019 15:45;8.000162693
03.06.2019 15:45;6.858592982
03.06.2019 15:46;7.193377958
03.06.2019 15:46;8.463527706
03.06.2019 15:47;7.125424073
03.06.2019 15:48;6.792726142
03.06.2019 15:48;6.573080654
03.06.2019 15:49;9.507497169
03.06.2019 15:50;9.440646881
03.06.2019 15:50;6.686741245
03.06.2019 15:51;8.688150352
03.06.2019 15:52;6.578573602
03.06.2019 15:52;5.4681898
03.06.2019 15:53;5.410247211
03.06.2019 15:54;4.471652478
03.06.2019 15:54;1.411278501
03.06.2019 15:55;-1.63122046
03.06.2019 15:56;5.330651685
03.06.2019 15:56;8.528288542
03.06.2019 15:57;10.3507534
03.06.2019 15:57;11.1855016
03.06.2019 15:58;8.47219415
03.06.2019 15:59;10.98685391
03.06.2019 15:59;18.56323651
03.06.2019 16:00;9.153194457
03.06.2019 16:01;12.67723931
03.06.2019 16:01;15.94476059
03.06.2019 16:02;15.58047882
03.06.2019 16:03;16.13142085
03.06.2019 16:03;10.8110665
03.06.2019 16:04;13.08856429
03.06.2019 16:05;12.9507564
03.06.2019 16:05;8.384073437
03.06.2019 16:06;13.69820456
03.06.2019 16:06;10.07542157
03.06.2019 16:07;12.89076274
03.06.2019 16:08;10.38457224
03.06.2019 16:08;11.13169666
03.06.2019 16:09;13.85782373
03.06.2019 16:10;13.90049865
03.06.2019 16:10;10.6886847
03.06.2019 16:11;12.53401795
03.06.2019 16:11;11.96178559
03.06.2019 16:12;11.06209785
03.06.2019 16:13;11.46905744
03.06.2019 16:13;11.49263552
03.06.2019 16:14;13.25156281
03.06.2019 16:15;9.916371854
03.06.2019 16:15;17.26914688
03.06.2019 16:16;11.30033321
03.06.2019 16:17;12.17742969
03.06.2019 16:17;15.88524293
03.06.2019 16:18;12.76441859
03.06.2019 16:18;14.39882789
03.06.2019 16:19;15.75343945
03.06.2019 16:20;9.345696134
03.06.2019 16:20;11.53911455
03.06.2019 16:21;20.24291743
03.06.2019 16:22;16.32477426
03.06.2019 16:22;16.1990797
03.06.2019 16:23;11.47935721
03.06.2019 16:24;13.34142876
03.06.2019 16:24;15.84815093
03.06.2019 16:25;12.70249727
03.06.2019 16:25;14.32104476
03.06.2019 16:26;18.98144052
03.06.2019 16:27;11.67040598
03.06.2019 16:27;12.5011274
03.06.2019 16:28;13.82125406
03.06.2019 16:29;12.77287714
03.06.2019 16:29;11.32395286
03.06.2019 16:30;0.747750074
03.06.2019 16:31;9.815788959
03.06.2019 16:31;5.597938624
03.06.2019 16:32;-3.79544485
03.06.2019 16:33;17.35728948
03.06.2019 16:33;10.74459343
03.06.2019 16:34;8.254247378
03.06.2019 16:35;12.59667804
03.06.2019 16:35;20.41978013
03.06.2019 16:36;21.53562216
03.06.2019 16:37;19.93050089
03.06.2019 16:37;20.14421304
03.06.2019 16:38;19.39619685
03.06.2019 16:39;22.73878149
03.06.2019 16:39;18.03166446
03.06.2019 16:40;21.23551673
03.06.2019 16:41;17.65033469
03.06.2019 16:41;17.93010132
03.06.2019 16:42;17.3381133
03.06.2019 16:42;24.0315694
03.06.2019 16:43;16.32410182
03.06.2019 16:44;14.73449396
03.06.2019 16:44;20.47298267
03.06.2019 16:45;20.31286752
03.06.2019 16:46;14.62485841
03.06.2019 16:46;18.94117565
03.06.2019 16:47;15.92874691
03.06.2019 16:48;11.50036619
03.06.2019 16:48;17.11672141
03.06.2019 16:49;16.2354991
03.06.2019 16:50;13.89733464
03.06.2019 16:51;23.5979947
03.06.2019 16:51;17.08621598
03.06.2019 16:52;18.96883552
03.06.2019 16:53;13.97434292
03.06.2019 16:53;14.42774813
03.06.2019 16:54;13.51558467
03.06.2019 16:55;14.44021967
03.06.2019 16:55;14.4032963
03.06.2019 16:56;13.2626002
03.06.2019 16:56;11.97972314
03.06.2019 16:57;15.41992309
03.06.2019 16:58;14.25003569
03.06.2019 16:59;11.58570924
03.06.2019 16:59;10.20066233
03.06.2019 17:00;12.75349426
03.06.2019 17:01;12.8034865
03.06.2019 17:01;10.85029558
03.06.2019 17:02;9.742739514
03.06.2019 17:03;10.39685167
03.06.2019 17:03;10.79572465
03.06.2019 17:04;11.28903923
03.06.2019 17:05;11.85991691
03.06.2019 17:05;10.30104425
03.06.2019 17:06;8.0097574
03.06.2019 17:07;8.250882335
03.06.2019 17:07;9.424492467
03.06.2019 17:08;9.275944374
03.06.2019 17:09;10.59713425
03.06.2019 17:10;10.32514326
03.06.2019 17:10;7.226339877
03.06.2019 17:11;10.95823111
03.06.2019 17:12;7.735120389
03.06.2019 17:12;8.486441587
03.06.2019 17:13;8.711856996
03.06.2019 17:14;8.85375568
03.06.2019 17:14;9.495281321
03.06.2019 17:15;8.534155521
03.06.2019 17:16;9.60793786
03.06.2019 17:17;10.63826902
03.06.2019 17:17;6.974798331
03.06.2019 17:18;11.48031573
03.06.2019 17:19;8.817803175
03.06.2019 17:19;10.85790046
03.06.2019 17:20;9.6762789
03.06.2019 17:21;10.97394957
03.06.2019 17:22;10.38377553
03.06.2019 17:22;5.459496694
03.06.2019 17:23;4.430395253
03.06.2019 17:24;7.472725772
03.06.2019 17:24;5.483573562
03.06.2019 17:25;8.742851781
03.06.2019 17:26;8.764860617
03.06.2019 17:27;5.998207379
03.06.2019 17:27;6.265375438
03.06.2019 17:28;4.792098825
03.06.2019 17:29;6.457860905
03.06.2019 17:30;7.496394671
03.06.2019 17:30;6.169398774
03.06.2019 17:31;10.00300275
03.06.2019 17:32;2.058021077
03.06.2019 17:33;1.531131643
03.06.2019 17:33;2.933377791
03.06.2019 17:34;5.01761603
03.06.2019 17:35;4.432471091
03.06.2019 17:35;3.711265811
03.06.2019 17:36;6.664232699
03.06.2019 17:37;4.274080921
03.06.2019 17:38;5.958235654
03.06.2019 17:38;6.146246663
03.06.2019 17:39;5.163763487
03.06.2019 17:40;3.399249049
03.06.2019 17:41;5.027846199
03.06.2019 17:41;4.265602888
03.06.2019 17:42;2.697701727
03.06.2019 17:43;3.129257178
03.06.2019 17:44;3.356094157
03.06.2019 17:44;2.914869479
03.06.2019 17:45;20.06817101
03.06.2019 17:46;-0.116353081
03.06.2019 17:47;2.010770177
03.06.2019 17:47;-0.252754727
03.06.2019 17:48;-0.815066234
03.06.2019 17:49;-2.22789441
03.06.2019 17:50;-2.495336021
03.06.2019 17:50;-0.44975061
03.06.2019 17:51;-4.650791128
03.06.2019 17:52;-7.900006396
03.06.2019 17:53;-9.781870595
03.06.2019 17:53;-11.12015801
03.06.2019 17:54;-10.15583753
03.06.2019 17:55;-9.393196783
03.06.2019 17:56;-9.087042631
03.06.2019 17:56;-9.010954488
03.06.2019 17:57;-7.568749994
03.06.2019 17:58;-8.097568031
03.06.2019 17:59;-11.57876253
03.06.2019 17:59;-8.313374661
03.06.2019 18:00;-7.164792633
03.06.2019 18:01;-7.558410287
03.06.2019 18:02;-7.776514656
03.06.2019 18:03;-9.424017067
03.06.2019 18:03;-12.24554788
03.06.2019 18:04;-13.29408191
03.06.2019 18:05;-12.82007608
03.06.2019 18:06;-13.10600398
03.06.2019 18:06;-9.452750093
03.06.2019 18:07;-10.02037983
03.06.2019 18:08;-13.49522294
03.06.2019 18:09;-13.24387019
03.06.2019 18:09;-14.61971344
03.06.2019 18:10;-13.33697828
03.06.2019 18:11;-10.11303141
03.06.2019 18:12;-14.71195416
03.06.2019 18:13;-11.96087772
03.06.2019 18:13;-10.35910911
03.06.2019 18:14;-17.28054098
03.06.2019 18:15;-18.11826313
03.06.2019 18:16;-17.66782845
03.06.2019 18:16;-15.85542362
03.06.2019 18:17;-21.90576708
03.06.2019 18:18;-15.82824465
03.06.2019 18:19;-17.92272745
03.06.2019 18:19;-14.08132398
03.06.2019 18:20;-20.37139546
03.06.2019 18:21;-17.42229177
03.06.2019 18:22;-18.2283805
03.06.2019 18:22;-25.46163009
03.06.2019 18:23;-17.91772926
03.06.2019 18:24;-13.98338003
03.06.2019 18:25;-12.26076605
03.06.2019 18:25;-16.13955546
03.06.2019 18:26;-3.615723872
03.06.2019 18:27;-29.11964319
03.06.2019 18:28;-23.67977315
03.06.2019 18:28;-30.49259176
03.06.2019 18:29;-16.93498478
03.06.2019 18:30;-4.998780933
03.06.2019 18:31;1.141829892
03.06.2019 18:31;-0.248437774
03.06.2019 18:32;-3.472993817
03.06.2019 18:33;1.923235557
03.06.2019 18:34;2.32906447
03.06.2019 18:34;2.440079379
03.06.2019 18:35;1.515544103
03.06.2019 18:36;3.084016483
03.06.2019 18:37;1.801064374
03.06.2019 18:38;0.827971501
03.06.2019 18:38;1.687181486
03.06.2019 18:39;-0.171104499
03.06.2019 18:40;0.849516202
03.06.2019 18:41;0.780156064
03.06.2019 18:41;0.669702177
03.06.2019 18:42;1.814783566
03.06.2019 18:43;2.272781475
03.06.2019 18:44;2.090381674
03.06.2019 18:44;0.811261152
03.06.2019 18:45;2.037696847
03.06.2019 18:46;1.723202097
03.06.2019 18:47;1.441073405
03.06.2019 18:48;0.232642217
03.06.2019 18:48;0.441998578
03.06.2019 18:49;1.342230121
03.06.2019 18:50;-0.122832783
03.06.2019 18:51;-1.524450953
03.06.2019 18:52;-0.985838125
03.06.2019 18:52;-1.255942612
03.06.2019 18:53;-1.702804211
03.06.2019 18:54;-0.589509012
03.06.2019 18:55;-0.673199975
03.06.2019 18:56;-0.604160517
03.06.2019 18:56;-1.037434284
03.06.2019 18:57;-1.821147668
03.06.2019 18:58;-1.828382827
03.06.2019 18:59;-2.92431417
03.06.2019 19:00;-0.100974418
03.06.2019 19:00;0.084893028
03.06.2019 19:01;0.497045348
03.06.2019 19:02;1.04179604
03.06.2019 19:03;0.986476864
03.06.2019 19:04;0.951514246
03.06.2019 19:05;0.628111212
03.06.2019 19:05;1.115236226
03.06.2019 19:06;0.55641976
03.06.2019 19:07;1.153794774
03.06.2019 19:08;1.401702357
03.06.2019 19:09;1.736823142
03.06.2019 19:10;1.238105567
03.06.2019 19:10;0.509271305
03.06.2019 19:11;0.3960217
03.06.2019 19:12;0.611075358
03.06.2019 19:13;0.740828673
03.06.2019 19:14;0.45441377
03.06.2019 19:15;0.238140378
03.06.2019 19:16;0.542747318
03.06.2019 19:17;-0.13489891
03.06.2019 19:17;0.385726586
03.06.2019 19:18;0.010716873
03.06.2019 19:19;0.094976111
03.06.2019 19:20;-0.694180539
03.06.2019 19:21;0.088689472
03.06.2019 19:22;-1.073847861
03.06.2019 19:23;0.408068289
03.06.2019 19:24;0.594002445
03.06.2019 19:24;0.333144456
03.06.2019 19:25;0.730882308
03.06.2019 19:26;0.804668875
03.06.2019 19:27;0.602179917
03.06.2019 19:28;1.012696487
03.06.2019 19:29;0.24928221
03.06.2019 19:30;1.136683015
03.06.2019 19:31;0.897731054
03.06.2019 19:32;0.158575389
03.06.2019 19:33;-1.389674115
03.06.2019 19:34;-1.90918866
03.06.2019 19:35;-2.134981186
03.06.2019 19:35;-1.109835252
03.06.2019 19:36;-0.047915721
03.06.2019 19:37;0.466836981
03.06.2019 19:38;1.118666105
03.06.2019 19:39;-0.684004293
03.06.2019 19:40;0.887153827
03.06.2019 19:40;1.232255716
03.06.2019 19:41;0.622209876
03.06.2019 19:42;1.148729224
03.06.2019 19:43;-0.412564958
03.06.2019 19:44;-0.241256536
03.06.2019 19:45;1.334507709
03.06.2019 19:45;0.982512827
03.06.2019 19:46;-0.610755883
03.06.2019 19:47;-0.745719439
03.06.2019 19:48;0.42793777
03.06.2019 19:49;-0.133189704
03.06.2019 19:50;0.08991964
03.06.2019 19:50;-0.592827822
03.06.2019 19:51;-0.443066671
03.06.2019 19:52;-0.908833517
03.06.2019 19:53;0.13345534
03.06.2019 19:54;0.251291849
03.06.2019 19:55;-0.270476599
03.06.2019 19:56;0.285554024
03.06.2019 19:57;0.396468691
03.06.2019 19:58;0.805296087
03.06.2019 19:59;2.45E-04
03.06.2019 20:00;-0.954620387
03.06.2019 20:00;-0.056079236
03.06.2019 20:01;0.538282006
03.06.2019 20:02;0.467165614
03.06.2019 20:03;0.55239558
03.06.2019 20:04;1.194885929
03.06.2019 20:05;0.499714766
03.06.2019 20:06;0.240569978
03.06.2019 20:07;0.653590196
03.06.2019 20:08;-0.035721141
03.06.2019 20:09;0.051868375
03.06.2019 20:10;0.743060947
03.06.2019 20:11;1.083201795
03.06.2019 20:12;1.020814489
03.06.2019 20:13;1.546036289
03.06.2019 20:14;1.396871059
03.06.2019 20:15;-0.005314011
03.06.2019 20:16;1.734856585
03.06.2019 20:17;2.561552692
03.06.2019 20:18;2.691725985
03.06.2019 20:19;1.22136067
03.06.2019 20:20;0.53644682
03.06.2019 20:21;1.006079261
03.06.2019 20:22;1.523576503
03.06.2019 20:23;1.941387167
03.06.2019 20:24;2.588395543
03.06.2019 20:25;0.960511797
03.06.2019 20:26;1.665789781
03.06.2019 20:27;3.016597079
03.06.2019 20:28;2.07513068
03.06.2019 20:29;1.391595331
03.06.2019 20:30;2.716851946
03.06.2019 20:31;2.176622812
03.06.2019 20:32;1.742884952
03.06.2019 20:33;2.313602211
03.06.2019 20:34;2.150089447
03.06.2019 20:35;1.188648606
03.06.2019 20:36;
03.06.2019 20:37;
03.06.2019 20:37;
03.06.2019 20:38;
03.06.2019 20:39;
03.06.2019 20:40;
03.06.2019 20:41;
03.06.2019 20:42;
03.06.2019 20:43;
03.06.2019 20:44;
03.06.2019 20:45;
03.06.2019 20:46;
03.06.2019 20:47;
03.06.2019 20:48;
03.06.2019 20:49;
03.06.2019 20:50;
03.06.2019 20:51;
03.06.2019 20:52;
03.06.2019 20:53;
03.06.2019 20:54;
03.06.2019 20:55;
03.06.2019 20:56;
03.06.2019 20:57;
03.06.2019 20:58;
03.06.2019 20:59;
03.06.2019 21:00;
03.06.2019 21:01;
03.06.2019 21:02;
03.06.2019 21:03;
03.06.2019 21:04;
03.06.2019 21:05;
03.06.2019 21:06;
03.06.2019 21:07;
03.06.2019 21:08;
03.06.2019 21:09;
03.06.2019 21:10;
03.06.2019 21:11;
03.06.2019 21:12;
03.06.2019 21:13;
03.06.2019 21:14;
03.06.2019 21:15;
03.06.2019 21:16;
03.06.2019 21:17;
03.06.2019 21:18;
03.06.2019 21:19;
03.06.2019 21:20;
03.06.2019 21:21;
03.06.2019 21:22;
03.06.2019 21:23;
03.06.2019 21:24;
03.06.2019 21:25;
03.06.2019 21:26;
03.06.2019 21:27;
03.06.2019 21:28;
03.06.2019 21:29;
03.06.2019 21:30;
03.06.2019 21:31;
03.06.2019 21:32;
03.06.2019 21:33;
03.06.2019 21:34;
03.06.2019 21:35;
03.06.2019 21:36;
03.06.2019 21:37;
03.06.2019 21:38;
03.06.2019 21:39;
03.06.2019 21:40;
03.06.2019 21:41;
03.06.2019 21:42;
03.06.2019 21:43;
03.06.2019 21:44;
03.06.2019 21:45;
03.06.2019 21:46;
03.06.2019 21:47;
03.06.2019 21:48;
03.06.2019 21:49;
03.06.2019 21:50;
03.06.2019 21:51;
03.06.2019 21:51;
03.06.2019 21:52;
03.06.2019 21:53;
03.06.2019 21:54;
03.06.2019 21:55;
03.06.2019 21:56;
03.06.2019 21:57;
03.06.2019 21:58;
03.06.2019 21:59;
03.06.2019 22:00;
